"Work","Expression","Manifestation","Title","Lang","Author"
"W511","E493","M752","Isaacius Angelus keyser vanden Oosten en Balduinus","Dutch","Jesuits of Ieper"
"W512","E494","M753","Manasses filius Ezeciae","Latin","Jesuits of Mechelen"
"W513","E495","M754","Ongheluckighe eersucht van Adonias, in wiens plaet","Dutch","Jesuits of Cassel"
"W514","E496","M755","Ongheluckighe uyt-werckinghe der wraecke vertoont ","Dutch","Augustinians of Ieper"
"W515","E497","M756","Onnoosel bloedt vergoten door Ugolinus, prince van","Dutch","Jesuits of Oudenaarde"
"W516","E498","M757","Strophio","Dutch","Augustinians of Ieper"
"W517","E499","M758","Vruchten van leet-wesen","Dutch","Jesuits of Aalst"
"W518","E500","M759","Wambanus gloriosè adeptus regnum gloriosius abdica","Latin","Jesuits of Brussel"
"W519","E501","M760","Zedelyck schou-speel","Dutch","Jesuits of Aalst"
"W520","E504","M763","Sancto Patri lumen oculorum per Jesum restitutum","Latin","Jesuits of Kortrijk"
"W521","E505","M767","Ghecroonde memorie des doodts inden heylighen Henr","Dutch","Augustinians of Gent"
"W522","E506","M770","Hooftbaringhe oste gheboorte van de goddine Pallas","Dutch","Jesuits of Dunkerque"
"W523","E507","M771","Jhs Mra Jph Falco","Latin","Jesuits"
"W524","E508","M773","S. Hermenegilde fils de Leouigilde roy de Visi-Got","French","Jesuits of Kortrijk"
"W525","E509","M774","Tragedie Romanvs Diogenes, emperevr de l'Orient","Dutch","Jesuits of Kortrijk"
"W526","E510","M776","Dei Matris in Philo Simonis benignitas","Latin","Jesuits of Antwerpen"
"W527","E511","M777","Euclio","Latin","Jesuits of Brussel"
"W528","E512","M779","Franciscus De Borgia in’t hof van den keyser kloec","Dutch","Jesuits of Brugge"
"W529","E513","M780","Oprechte liefde in Calliopius en sijne moeder Theo","Dutch","Jesuits of Kortrijk"
"W530","E514","M781","Triumphe vande vier cardinale deughden","Dutch","Augustinians of Antwerpen"
"W531","E516","M787","Invicta S. Adriani et nataliæ Constantia","Latin","Jesuits"
"W532","E517","M800","Boosheyt rechtveerdighlijck ghestraft in Gerardus ","Dutch","Augustinians of Gent"
"W533","E518","M801","Clodoalde prince du royaume de Danemarck","French","Jesuits of Kortrijk"
"W534","E519","M802","Ghedempte goddeloosheydt ofte Clodoaldus","Dutch","Augustinians of Antwerpen"
"W535","E520","M804","De Menaechmi","Latin","Jesuits of Kortrijk"
"W536","E521","M805","Ghetrouwigheyt van Belgica in alle haer beroerten ","Dutch","Augustinians of Gent"
"W537","E522","M806","Glorieuse doodt van Adrianus onder Maximianus","Latin","Augustinians of Gent"
"W538","E523","M807","Ludus","Latin","Jesuits of Kortrijk"
"W539","E524","M808","Sanctus puer Jesus singulari crucis amore ardens","Latin","Jesuits of Antwerpen"
"W540","E525","M809","Sigismundus, Coninck van Bvrgondien","Dutch","Jesuits of Kortrijk"
"W541","E526","M810","Trebellius Coninck van Bulgarien","Dutch","Jesuits of Bailleul"
"W542","E527","M811","Lucifer – Cain – Abel","Latin","Jesuits"
"W543","E528","M812","Codrillos","Latin","Martinus du Cygne"
"W544","E529","M813","Curculio rusticus","Latin","Guilielmus Gnapheus"
"W545","E530","M814","Dormientes","Latin","Martinus du Cygne"
"W546","E531","M815","Dos","Latin","Martinus du Cygne"
"W547","E532","M816","Fernandes","Latin","Martinus du Cygne"
"W548","E533","M817","Franciscanus","Latin","Martinus du Cygne"
"W549","E534","M818","Gemma","Latin","Martinus du Cygne"
"W550","E535","M819","Gymnasium","Latin","Martinus du Cygne"
"W551","E536","M820","Lytrum","Latin","Martinus du Cygne"
"W552","E537","M821","Marsupium","Latin","Martinus du Cygne"
"W553","E538","M822","Mechelen uyt-muntende door Godts-diensticheydt, ve","Dutch","Jesuits of Mechelen"
"W554","E539","M823","Mechlinia pia, docta, nobilis","Latin","Jesuits of Mechelen"
"W555","E540","M824","Prandium","Latin","Martinus du Cygne"
"W556","E541","M825","Sepultus","Latin","Martinus du Cygne"
"W557","E542","M826","Villicus","Latin","Martinus du Cygne"
"W558","E543","M827","Amicitia vera jn duobus Mercatoribus Europeo et Jn","Latin","Jesuits of Kortrijk"
"W559","E544","M828","Clodoaldus prince van Denemarcken","Dutch","Jesuits of Aalst"
"W560","E545","M829","Constantia in Eleazaro, in Machabaeis fratribus, i","Latin","Jesuits of Antwerpen"
"W561","E546","M831","Maurice empereur du Levant","French","Jesuits of Ieper"
"W562","E547","M832","Menecrates","French","Jesuits of Kortrijk"
"W563","E548","M833","Miser e potente e misero potens Aman Mardochaeus","Latin","Jesuits of Mechelen"
"W564","E549","M834","Pompei Magni de grandi fortuna catastrophe","Latin","Jesuits of Halle"
"W565","E550","M835","Illustri Japonum familia Thomas a Justina Coniuges","Latin","Jesuits of Kortrijk"
"W566","E551","M836","Sancti Adriani in fide Constantia","Latin","Jesuits of Kortrijk"
"W567","E552","M837","Amantium fides exhibebitur in Niso et Eurijalo","Latin","Jesuits of Kortrijk"
"W568","E553","M838","Assuerus deprimens Amanum exaltans Mardochaeum ope","Latin","Jesuits of Brussel"
"W569","E554","M841","David en Jonathas malkandren beminnende","Dutch","Jesuits of Cassel"
"W570","E555","M842","De Doodt aen rycke, hooveerdighe versmaeders des C","Dutch","Jesuits of Gent"
"W571","E556","M843","De gheboorte ons heeren Jesu Christi","Dutch","Jesuits of Dunkerque"
"W572","E557","M844","Demipho","French","Jesuits of Dunkerque"
"W573","E558","M845","Innocentia puerilis Beatissime virgini ad modum gr","Latin","Jesuits of Kortrijk"
"W574","E559","M846","Jnvicta Alphonsi Cartheiae praefecti in Regem fide","Latin","Jesuits of Kortrijk"
"W575","E560","M847","Mors divitibus superbis infelix pauperibus ac cruc","Latin","Jesuits of Gent"
"W576","E561","M848","Sancta Romana et Apostolica Ecclesia","Latin","Jesuits of Antwerpen"
"W577","E562","M849","Treurspel in Ursicus","Dutch","Jesuits of Maastricht"
"W578","E563","M850","Vita aduersis emendata in Manasse Judæa Rege","Latin","Jesuits of Kortrijk"
"W579","E564","M851","Ganda ethnica, catholica, Hispanica","Latin","Augustinians of Gent"
"W580","E565","M852","Amor in parentem in tribus Japoniæ fratribus","Latin","Jesuits of Kortrijk"
"W581","E566","M853","Amour triomphant de la mort, Asmonde sur Asvite","French","Jesuits of Dunkerque"
"W582","E567","M854","Divae Theresae martyrium expetentis amor et pueril","Latin","Jesuits of Kortrijk"
"W583","E568","M855","Salutaris mortis et judicij recordatio in Saladino","Latin","Jesuits of Kortrijk"
"W584","E569","M856","Susanna Belgica","Dutch","Augustinians of Antwerpen"
"W585","E570","M857","Absalon rebellis in patrem","Latin","Jacobus Cornelius Lummenaeus a Marca"
"W585","E570","M857","Absalon rebellis in patrem","Latin","Jesuits of Gent"
"W586","E571","M858","Christus Patiens pro Philota mortis reo, ex Bernar","Latin","Jesuits of Kortrijk"
"W587","E572","M859","Filiorum infelix in parento rebellio exhibebitur i","Latin","Jesuits of Gent"
"W588","E573","M861","De al-verblijdende victorie","Dutch","Augustinians of Antwerpen"
"W589","E574","M862","De christelycke leeringhe verdruckt door de onacht","Dutch","Jesuits of Halle"
"W590","E575","M863","Mtr Curtius Liefhebbers des vaderlant afbeelsel va","Dutch","Jesuits of Kortrijk"
"W591","E576","M864","Onnoosele liefde tot Maria","Dutch","Jesuits of Leuven"
"W592","E577","M865","Tweede deel. Kort verhael van het ghene vertoont w","Dutch","Jesuits of Brugge"
"W593","E578","M866","Verborghen schat in’t openbaer ghebroght, ofte van","Dutch","Jesuits of Brugge"
"W594","E579","M867","Hymenaeum serenissimis princibus Guilielmo Hyacint","Latin","Jesuits of Roermond"
"W595","E580","M868","Saul et David","Latin","Oratorians of Mechelen"
"W596","E581","M869","Controversia inter diem en noctem","Latin","Augustinians of Gent"
"W597","E582","M870","Den H. Propheet Daniel","Dutch","Jesuits of Roermond"
"W598","E583","M871","Innocentia puerilis in Puero Spirensi convivium re","Latin","Jesuits of Maastricht"
"W599","E584","M872","Jonas Propheta, ceu Justitia Divina misericorditer","Latin","Augustinians of Gent"
"W600","E585","M873","S. Stephanus per Deiparam primus Hungariae rex","Latin","Jesuits of Antwerpen"
"W601","E586","M874","Figura et Veritas","Latin","Oratorians of Mechelen"
"W602","E587","M875","Den blyde weder-komste van den Heylighen Landelinu","Dutch","Jesuits of Roermond"
"W603","E588","M876","Juste Ucundone banny par Taycosama","French","Jesuits of Bergues"
"W604","E589","M877","Weder-strydt tussen Oostenryck en Otthoman opghehi","Dutch","Augustinians of Antwerpen"
"W605","E590","M878","Aman","Latin","Jesuits of Gent"
"W606","E591","M879","Quaedt door syn quaedt ghewêer-wraeckt","Dutch","Augustinians of Antwerpen"
"W607","E592","M880","Amarum amare","Latin","Augustinians of Antwerpen"
"W608","E593","M881","De christelycke leeringhe van vele misacht= ende v","Dutch","Jesuits of Leuven"
"W609","E594","M882","Herculis Averno domito ac caelo sustentato apotheo","Latin","Jesuits of Brugge"
"W610","E595","M883","Justus Ucondonus in ballinckschap gesonden door Ta","Dutch","Jesuits of Kortrijk"
"W611","E596","M884","Machabaei","Latin","Jesuits of Brussel"
"W612","E597","M885","Campana Arragonica, seu Petrus","Latin","Augustinians of Antwerpen"
"W613","E598","M886","Eduardus et Elfreda","Latin","Jesuits of Kortrijk"
"W614","E599","M887","Triomphe de l’amour divin sur l’ambition","French","Jesuits of Bergues"
"W615","E600","M888","Iamire duc de Boheme, & ses freres Boleslas & Odal","French","Augustinians of Ieper"
"W615","E600","M888","Iamires hertoogh van Bohemen, ende zijn broeders B","Dutch","Augustinians of Ieper"
"W616","E601","M889","Manasses koninck van Juda","Dutch","Jesuits of Ieper"
"W616","E601","M889","Manasses roy de Jude","French","Jesuits of Ieper"
"W617","E602","M890","Curtius amans patriæ Christus amans naturæ humanæ","Latin","Jesuits of Maastricht"
"W618","E603","M892","Laus Deo semper pecuniæ obediunt omnia, sive Plutu","Latin","Jesuits of Kortrijk"
"W619","E604","M893","Mauritius keyser vanden Oosten","Dutch","Jesuits of Kortrijk"
"W620","E605","M894","Ortus in occasu","Latin","Augustinians of Antwerpen"
"W621","E606","M895","Sancti Landelini infelix fuga felicior reditus","Latin","Jesuits of Kortrijk"
"W622","E607","M896","Singularis in P: V: Pietas in Thestili","Latin","Jesuits of Kortrijk"
"W623","E608","M897","Diable ennemy de la verité","French","Jesuits of Oudenaarde"
"W624","E609","M898","Joseph Aegijpti prorex","Latin","Jesuits of Maastricht"
"W625","E610","M899","Joseph van syne broeders ghekent","Dutch","Jesuits of Roermond"
"W626","E611","M900","Perfidia vindicata sive Sedecias per Nabuchodonoso","Latin","Augustinians of Antwerpen"
"W627","E612","M901","Solijmannus","Dutch","Jesuits of Kortrijk"
"W628","E613","M902","Mithridate","French","Jesuits of Ieper"
"W628","E613","M902","Mithridates","Dutch","Jesuits of Ieper"
"W629","E614","M903","Symmachus et Boëtius","Latin","Jesuits of Gent"
"W630","E615","M904","Treur-tonneel der liefde, ende droefheydt, van den","Dutch","Augustinians of Dendermonde"
"W631","E616","M905","Mauritius imperator","Latin","Jesuits of Brussel"
"W632","E618","M907","Horatiorum Curatiorumque conflictus","Latin","Augustinians of Gent"
"W633","E619","M908","Joseph venditus","Latin","Jesuits of Brugge"
"W634","E620","M910","Solijmús inocens parricida et nocens parriidij vin","Latin","Jesuits of Halle"
"W635","E621","M911","Stupenda","Latin","Augustinians"
"W636","E622","M912","Mauritius orientis imperator","Latin","Jesuits of Mechelen"
"W637","E623","M913","De Heylighe Glaphyra maghet het waerachtigh geloov","Dutch","Jesuits of Antwerpen"
"W638","E624","M914","Gloriosa e regno fuga in Alexandri Scotiae regis l","Latin","Jesuits of Halle"
"W639","E625","M915","H. Pelagia ongheluckigh in haere ydelheyt, gheluck","Dutch","Jesuits of Aalst"
"W640","E626","M916","Mal retourne à son autheur, en la personne de Poly","French","Jesuits of Dunkerque"
"W641","E627","M918","Sicatora princeps Japoniae","Latin","Jesuits of Antwerpen"
"W642","E628","M919","Victrix innocentia in Leone orientis imperatore","Latin","Jesuits of Mechelen"
"W643","E629","M920","Maria Stuarta","Dutch","Jesuits of Oudenaarde"
"W643","E629","M920","Marie Stuart","French","Jesuits of Oudenaarde"
"W644","E631","M922","Clodovaeus van de dolinghe der afgoderye keerende ","Dutch","Jesuits of Aalst"
"W645","E632","M923","De verdruckte christelycke leeringe in staet herst","Dutch","Jesuits of Antwerpen"
"W646","E633","M924","Fraterna charitas martijrii palma coronata in Just","Latin","Jesuits of Kortrijk"
"W647","E634","M925","Langh-ghewensten vrede","Dutch","Augustinians of Gent"
"W648","E635","M926","Leersucht ongestadigh verthoont in den toom-loosen","Dutch","Jesuits of Aalst"
"W649","E636","M927","Mal retourne à son autheur, en la personne de Poly","French","Jesuits of Cassel"
"W650","E637","M928","Solemnelen ende triumphanten Antwerpschen omme-gan","Dutch","Jesuits of Antwerpen"
"W651","E638","M929","Triumphus verae amititiae inter Nicomachum et Emil","Latin","Jesuits of Kortrijk"
"W652","E639","M930","Chatiment de la penitence differée dans Radbodus r","French","Jesuits of Oudenaarde"
"W652","E639","M930","Radbodus Coninck van Vrieslandt","Dutch","Jesuits of Oudenaarde"
"W653","E640","M931","Zopyrus","Dutch","Jesuits of Oudenaarde"
"W653","E640","M931","Zopyrus","French","Jesuits of Oudenaarde"
"W654","E641","M932","Asmodaeus veritati inimicus exhibebitur in Menedem","Latin","Jesuits of Halle"
"W655","E643","M934","David ad speluncam Engaddi","Latin","Jesuits of Antwerpen"
"W656","E644","M935","De onnooselheyt van Hermenigildus","Dutch","Jesuits of Aalst"
"W657","E645","M936","De stantvastighijt in het Christen geloof","Dutch","Jesuits of Aalst"
"W658","E646","M937","Den droeven vall van den grooten keyser Aquilonius","Dutch","Jesuits of Aalst"
"W659","E647","M938","Doodt van Agathocles","Dutch","Jesuits of Gent"
"W660","E648","M939","Isaacus Christi Patientis tijpus","Latin","Jesuits of Kortrijk"
"W661","E649","M940","Joseph a fratribus venditus","Latin","Jesuits of Kortrijk"
"W662","E650","M941","Justus Ucondonus sive invicta in fide constantia","Latin","Jesuits of Brussel"
"W663","E651","M942","Landelinus","Latin","Jesuits of Kortrijk"
"W664","E652","M943","Leo Orientis imperator","Latin","Jesuits of Kortrijk"
"W665","E653","M944","Leopoldus ende Josephus in den onder-ganck van Mah","Dutch","Augustinians of Antwerpen"
"W666","E654","M945","Ludus divinae providentiae","Latin","Jesuits of Halle"
"W667","E655","M946","Marcii Coriolani pietas in matrem","Latin","Jesuits of Mechelen"
"W668","E656","M947","Maria Stuarta","Dutch","Jesuits of Aalst"
"W669","E657","M948","Pueri duo Lusitani cum praeceptore a Jesu invitati","Latin","Jesuits of Kortrijk"
"W670","E658","M949","Theophili mira per beatam Virginem","Latin","Jesuits of Gent"
"W671","E659","M950","Thijestes","Latin","Jesuits of Antwerpen"
"W672","E660","M951","Twist tusschen de tragaedi ende comaedi over het g","Dutch","Jesuits of Aalst"
"W673","E661","M955","Den veerdighen wille","Dutch","Jesuits of Aalst"
"W674","E662","M956","Alexander et Aristubulus","Latin","Jesuits of Antwerpen"
"W675","E663","M957","Arminius, Germaniae vindex, primus Augusti Caesari","Latin","Jesuits of Brugge"
"W676","E664","M958","Boëtius","Dutch","Jesuits of Aalst"
"W677","E665","M959","De jonckheijt door den boosen gheest verdruckt","Dutch","Jesuits of Aalst"
"W678","E666","M960","Diederick","Dutch","Jesuits of Gent"
"W679","E667","M961","Ergasilus ervaeren gaudief","Dutch","Jesuits of Maastricht"
"W680","E668","M962","Groote vrúcht vande Christelijcke leeringhe","Dutch","Jesuits of Aalst"
"W681","E669","M963","Hermenegildus verae fidei defensor","Latin","Jesuits of Aalst"
"W682","E670","M964","Ionathas","Latin","Jesuits of Antwerpen"
"W683","E671","M965","Iustus Ucondonus Japon","Latin","Jesuits of Antwerpen"
"W684","E672","M967","Ongheluckigh eynde van Saül Eersten Coningh van Is","Dutch","Jesuits of Brugge"
"W685","E673","M968","Otto, Derden Keyser van dien naeme","Dutch","Jesuits of Maastricht"
"W686","E674","M969","Pamphilus","Latin","Jesuits of Antwerpen"
"W687","E675","M970","Patrocinium","Latin","Jesuits of Aalst"
"W688","E676","M971","Triumph der waerheydt","Dutch","Jesuits"
"W689","E677","M972","Triumphante crooninghe vanden Keyser ende Keyserin","Dutch","Jesuits of Antwerpen"
"W690","E678","M973","Triumphantelycken jubilé","Dutch","Jesuits of Antwerpen"
"W691","E679","M974","Tweedracht","Dutch","Jesuits of Antwerpen"
"W692","E680","M975","Tweedracht tussen de andere wetenschappen ende Chr","Dutch","Jesuits of Aalst"
"W693","E681","M976","Wederlycke liefde van Nisus ende Euryalus","Dutch","Jesuits of Aalst"
"W694","E682","M977","Belofte van noyt te lieghen","Dutch","Jesuits of Aalst"
"W695","E683","M978","Constans Pythiae et Damonis Amor","Latin","Jesuits of Brussel"
"W696","E684","M979","De wet Godts","Dutch","Jesuits of Aalst"
"W697","E685","M980","Jonathas","Latin","Jesuits of Antwerpen"
"W698","E686","M981","Mithridates","Latin","Jesuits of Antwerpen"
"W699","E687","M982","Severinus Boëtius","Latin","Jesuits of Antwerpen"
"W700","E688","M983","Solymus","Latin","Jesuits of Antwerpen"
"W701","E689","M984","Vlúchte der weirelt inden H. Petrus de Morono","Dutch","Jesuits of Aalst"
"W702","E690","M985","Wambanus","Latin","Jesuits of Brussel"
"W703","E691","M986","Wonderbare volstandigheyt van Herina","Dutch","Jesuits of Aalst"
"W704","E692","M987","Carolus den Grooten. Keyser ende coninck van Vranc","Dutch","Jesuits of Oudenaarde"
